run,type,x,loss,elapsed_s,iter_time_ms,mfu_percent,mem_gb
mp2_no_eval,iter,20,2.601536512374878,1.96097993850708,,36.27192295104989,6.030284404754639
mp2_no_eval,iter,30,2.52539324760437,2.8389899730682373,,36.097539312643455,6.030284404754639
mp2_no_eval,iter,40,2.4941964149475098,3.758805990219116,,36.12953210108253,6.030284404754639
mp2_no_eval,iter,50,2.4815313816070557,20.178982496261597,,32.53564595977871,6.030284404754639
mp2_no_eval,iter,60,2.4539260864257812,5.073129653930664,,32.377807274713746,6.030284404754639
mp2_no_eval,iter,70,2.441486120223999,5.971725702285767,,32.602655593070565,6.030284404754639
mp2_no_eval,iter,80,2.432704448699951,6.895633935928345,,32.698892370716614,6.030284404754639
mp2_no_eval,iter,90,2.3982155323028564,7.817463636398315,,33.40307100471776,6.030284404754639
mp2_no_eval,iter,100,2.38370943069458,24.87900996208191,,30.08109411824398,6.030284404754639
mp2_no_eval,iter,110,2.336554527282715,9.180064916610718,,30.548714311924453,6.030284404754639
mp2_no_eval,iter,120,2.2821991443634033,10.09300184249878,,30.93395001846111,6.030284404754639
mp2_no_eval,iter,130,2.204885482788086,10.981616497039795,,31.24129825637199,6.030284404754639
mp2_no_eval,iter,140,2.1292338371276855,11.855817079544067,,31.614305029273233,6.030284404754639
mp2_no_eval,iter,150,2.062990665435791,28.766944885253906,,28.471348755728354,6.030284404754639
mp2_no_eval,iter,160,2.0203840732574463,13.15230655670166,,29.065826622257113,6.030284404754639
mp2_no_eval,iter,170,1.955573558807373,14.099341630935669,,29.4992482863206,6.030284404754639
mp2_no_eval,iter,180,1.9107694625854492,14.985833883285522,,29.617684557623154,6.030284404754639
mp2_no_eval,iter,190,1.866872787475586,15.926640510559082,,30.203247510273695,6.030284404754639
mp2_no_eval,iter,200,1.8344758749008179,32.37351655960083,,27.201991146487163,6.030284404754639
mp2_no_eval,iter,210,1.7955602407455444,17.2493417263031,,27.97469836895822,6.030284404754639
mp2_no_eval,iter,220,1.774397373199463,18.179779529571533,,28.73030588006211,6.030284404754639
mp2_no_eval,iter,230,1.727632761001587,19.149104595184326,,29.396182809983863,6.030284404754639
mp2_no_eval,iter,240,1.6932083368301392,20.125723600387573,,29.292953790484244,6.030284404754639
mp2_no_eval,iter,250,1.6838915348052979,36.56745433807373,,26.382766650198135,6.030284404754639
mp2_no_eval,iter,260,1.6636910438537598,21.422932147979736,,27.222385250680393,6.030284404754639
mp2_no_eval,iter,270,1.6288825273513794,22.32990837097168,,27.947633482430597,6.030284404754639
mp2_no_eval,iter,280,1.6261156797409058,23.22657561302185,,28.696622269193067,6.030284404754639
